date,t,sym,kind,out_of_play,gated,px,stop,tags,spy,rs_spy,rs_grp,ext21,level_type,day_state_logged,stopped,t_stop,R,mfe_R,risk_pct
2026-08-24,11:09,AAPL,FBO,False,False,311.69,313.98,STOP IN NOISE|[PRICE],-0.05,1.1,0.2,-0.1,PRICE,,False,,0.56,0.66,0.73
2026-08-24,11:09,CF,FBO,False,False,130.47,133.02,[PRICE],-0.05,1.0,,2.3,PRICE,,False,,0.47,1.04,1.95
2026-08-24,11:15,GLW,UR,False,True,143.77,141.63,undercut PDL|still below 9 EMA,-0.09,-3.7,4.7,-1.5,,,False,,0.85,1.22,1.49
2026-08-24,11:19,FTNT,BIR,False,False,153.13,154.52,STOP IN NOISE|[PRICE],-0.09,0.2,1.3,-0.6,PRICE,,False,,0.79,0.87,0.91
2026-08-24,11:23,AMD,UR,False,True,457.64,451.0,undercut PDL|still below 9 EMA,-0.06,-2.9,1.1,-1.2,,,False,,-0.14,0.83,1.45
2026-08-24,11:29,AXTI,UR,False,False,63.92,61.86,undercut PDL|still below 9 EMA,0.05,-9.4,-6.2,-0.7,,,False,,0.72,1.25,3.22
2026-08-24,11:29,DE,FBO,False,True,654.15,662.75,[PRICE],0.05,1.3,,2.3,PRICE,,False,,0.62,0.95,1.31
2026-08-24,11:29,HOOD,ORB9,False,False,108.94,108.44,light vol,0.05,,,2.3,,,True,11:38,-1.0,0.3,0.46
2026-08-24,11:36,ASML,UR,False,False,1741.66,1727.57,undercut PDL|still below 9 EMA,0.06,-1.0,2.6,-0.4,,,False,,-0.11,1.19,0.81
2026-08-24,11:36,MU,UR,False,False,903.65,887.61,undercut PDL|still below 9 EMA,0.06,-6.3,-0.4,-0.4,,,False,,0.42,1.15,1.78
2026-08-24,11:40,QCOM,UR,False,False,157.73,156.22,undercut PDL|still below 9 EMA,0.12,-1.7,1.4,-1.0,,,False,,0.54,1.11,0.96
2026-08-24,11:49,ADBE,FBO,False,True,275.75,280.19,STOP IN NOISE|STRONGEST IN GROUP|[PRICE],0.11,0.4,2.2,1.6,PRICE,,False,,-0.1,0.19,1.61
2026-08-24,11:54,GOOGL,BIR,False,True,350.69,352.49,STOP IN NOISE|[MA],0.12,1.9,1.1,0.3,MA,,False,,1.46,1.57,0.51
2026-08-24,12:02,HOOD,UR,False,False,107.53,104.41,deep flush,0.19,-0.5,-4.8,2.1,,,True,15:27,-1.0,0.23,2.9
2026-08-24,12:34,BE,BIR,False,True,204.98,211.47,STOP IN NOISE|[PRICE],0.13,1.9,,-0.6,PRICE,,False,,0.17,0.4,3.17
2026-08-24,13:19,NBIS,BIR,False,True,210.62,215.42,STOP IN NOISE|[MA],0.06,-3.7,-1.1,-0.5,MA,,False,,-0.06,0.4,2.28
2026-08-24,13:32,SNDK,UR,False,True,1477.88,1416.56,undercut PDL|still below 9 EMA,-0.02,-7.1,-1.7,-0.1,,,False,,0.25,0.57,4.15
2026-08-24,13:58,INTC,UR,False,True,86.95,85.14,undercut PDL|still below 9 EMA,-0.04,-3.1,-0.0,-1.9,,,False,,0.17,0.6,2.08
2026-08-24,14:14,AAPL,FBO,False,True,311.73,314.01,STOP IN NOISE|[PRICE],0.08,1.0,0.3,-0.1,PRICE,,False,,0.58,0.68,0.73
2026-08-24,14:39,NBIS,BIR,False,True,212.42,216.12,STOP IN NOISE|[MA],0.07,-2.9,-0.3,-0.4,MA,,False,,0.41,1.01,1.74
2026-08-24,15:19,BE,BIR,False,True,205.43,212.04,STOP IN NOISE|[PRICE],0.05,2.2,,-0.6,PRICE,,False,,0.23,0.46,3.22
2026-08-25,09:40,CRM,UR,False,False,209.23,205.03,undercut PDL,0.0,-0.3,-1.1,2.2,,,True,15:43,-1.0,0.26,2.01
2026-08-25,09:50,DINO,UR,False,True,94.81,93.49,undercut PDL,-0.02,-0.7,0.7,1.2,,,True,15:57,-1.0,0.55,1.39
2026-08-25,09:52,MSFT,UR,False,True,488.0,484.3,tagged,-0.02,-0.2,-0.4,1.5,,,False,,0.95,1.2,0.76
2026-08-25,09:54,MU,FBO,False,False,927.81,953.1,[PRICE],-0.04,1.6,-0.9,0.0,PRICE,,False,,-0.19,0.46,2.73
2026-08-25,09:54,OKTA,UR,False,True,131.79,129.57,undercut PDL|still below 9 EMA,-0.04,0.3,-0.3,-1.5,,,True,13:55,-1.0,0.08,1.68
2026-08-25,09:56,QBTS,UR,False,True,18.86,18.63,undercut PDL|still below 9 EMA,-0.06,0.7,-0.4,-0.7,,,False,,2.15,2.91,1.22
2026-08-25,09:57,ILMN,UR,False,True,221.78,217.39,deep flush,-0.08,-0.9,-2.2,2.5,,,False,,0.73,1.15,1.98
2026-08-25,09:59,NVDA,BIR,False,False,213.5,215.31,STOP IN NOISE|[MA],-0.07,2.1,-0.8,-0.2,MA,,False,,0.29,1.83,0.85
2026-08-25,09:59,SMTC,BIR,False,True,127.45,129.95,STOP IN NOISE|STRONGEST IN GROUP|[MA],-0.07,5.1,2.5,-0.3,MA,,False,,-0.25,1.34,1.96
2026-08-25,10:00,CF,UR,False,True,127.24,126.06,undercut PDL,-0.07,-1.8,,1.3,,,True,10:52,-1.0,0.34,0.93
2026-08-25,10:04,AAOI,FBO,False,False,112.23,116.57,STOP IN NOISE|[PRICE],-0.09,4.0,0.9,-0.8,PRICE,,False,,-0.2,0.22,3.87
2026-08-25,10:04,CRCL,UR,False,True,87.36,84.25,undercut PDL,-0.09,-0.7,-2.1,2.7,,,False,,1.51,1.96,3.56
2026-08-25,10:04,CRWD,BIR,False,False,190.22,195.36,[MA],-0.09,-0.5,-0.1,-1.4,MA,,False,,0.95,1.53,2.7
2026-08-25,10:04,IREN,BIR,False,False,41.15,42.14,STOP IN NOISE|[MA],-0.09,3.1,0.3,-0.0,MA,,True,11:00,-1.0,0.54,2.41
2026-08-25,10:04,ORCL,FBO,False,False,144.13,147.04,[PRICE],-0.09,0.9,0.9,0.1,PRICE,,False,,-0.2,0.56,2.02
2026-08-25,10:04,QCOM,FBO,False,False,159.48,162.42,[PRICE],-0.09,0.3,-2.1,-0.7,PRICE,,False,,-0.37,0.14,1.84
2026-08-25,10:04,SNDK,FBO,False,False,1511.19,1580.49,[PRICE],-0.09,1.0,-0.5,0.1,PRICE,,False,,0.44,0.64,4.59
2026-08-25,10:14,ASML,FBO,False,False,1758.26,1775.19,STOP IN NOISE|[PRICE],-0.1,0.8,-1.5,-0.1,PRICE,,False,,0.87,1.32,0.96
2026-08-25,10:14,TER,FBO,False,False,364.88,381.31,[PRICE],-0.1,-0.2,-2.5,-0.7,PRICE,,False,,-0.1,0.26,4.5
2026-08-25,10:17,GH,UR,False,True,165.94,161.22,undercut PDL,-0.09,1.5,0.8,0.7,,,False,,-0.2,0.35,2.84
2026-08-25,10:19,AMD,BIR,False,False,472.71,481.16,STOP IN NOISE|[MA],-0.07,3.2,1.3,-0.5,MA,,True,14:45,-1.0,0.24,1.79
2026-08-25,10:19,INTC,FBO,False,False,88.56,90.71,[PRICE],-0.07,1.2,-0.9,-1.5,PRICE,,False,,0.51,0.59,2.43
2026-08-25,10:19,LRCX,FBO,False,False,310.54,320.36,[PRICE],-0.07,-0.1,-2.4,-0.4,PRICE,,False,,-0.42,0.27,3.16
2026-08-25,10:19,ORCL,BIR,False,False,144.38,147.04,STOP IN NOISE|[MA],-0.07,1.1,1.2,0.2,MA,,False,,-0.12,0.7,1.84
2026-08-25,10:19,P,FBO,False,True,103.93,106.89,STRONGEST IN GROUP|[PRICE],-0.07,3.2,3.7,0.8,PRICE,,False,,0.38,0.81,2.85
2026-08-25,10:19,SKHY,FBO,False,False,157.2,162.23,[PRICE],-0.07,0.9,0.0,0.1,PRICE,,False,,-0.46,0.19,3.2
2026-08-25,10:23,UNH,UR,False,True,397.35,395.62,tagged,-0.13,-0.5,-1.3,-0.6,,,True,11:37,-1.0,0.23,0.44
2026-08-25,10:24,TGTX,FBO,False,False,56.38,58.18,[PRICE],-0.1,0.4,-0.7,1.9,PRICE,,False,,0.54,0.94,3.19
2026-08-25,10:24,TSM,BIR,False,False,415.63,420.94,[MA],-0.1,1.1,-0.6,-0.1,MA,,False,,-0.34,0.3,1.28
2026-08-25,10:29,DELL,FBO,False,True,449.95,461.15,STOP IN NOISE|STRONGEST IN GROUP|[PRICE],-0.14,3.7,3.3,0.1,PRICE,,False,,-0.1,0.39,2.49
2026-08-25,10:29,DRAM,FBO,False,False,55.53,57.01,[PRICE],-0.14,2.1,1.4,0.1,PRICE,,False,,-0.44,0.22,2.67
2026-08-25,10:29,NVDA,FBO,False,False,211.82,215.31,[PRICE],-0.14,1.4,-0.6,-0.5,PRICE,,False,,-0.33,0.47,1.65
2026-08-25,10:34,BE,FBO,False,False,209.5,219.71,[PRICE],-0.16,2.6,,-0.3,PRICE,,False,,-0.77,-0.0,4.87
2026-08-25,10:34,HPE,BIR,False,False,53.74,54.98,[MA],-0.16,2.4,1.4,0.3,MA,,False,,0.24,0.59,2.31
2026-08-25,10:51,ADBE,UR,False,True,272.16,269.28,undercut PDL,-0.12,-1.6,-1.9,1.2,,,False,,0.6,0.78,1.06
2026-08-25,11:04,GH,FBO,False,False,164.86,168.7,[PRICE],-0.11,0.9,-0.0,0.5,PRICE,,False,,-0.03,0.38,2.33
2026-08-25,11:23,NOW,UR,False,True,127.58,125.25,undercut PDL,-0.07,-0.5,-0.7,1.2,,,False,,-0.25,0.06,1.83
2026-08-25,11:29,BMNR,ORB9,False,False,25.3,25.2,,0.01,,,5.2,,,True,11:47,-1.0,2.05,0.4
2026-08-25,11:29,CRCL,ORB9,False,False,90.64,90.24,,0.01,,,3.3,,,False,,3.54,7.02,0.44
2026-08-25,11:29,HOOD,ORB9,False,False,109.87,109.61,,0.01,,,2.4,,,False,,8.46,9.92,0.24
2026-08-25,11:29,IBIT,ORB9,False,False,44.9,44.79,,0.01,,,8.2,,,True,12:24,-1.0,1.73,0.24
2026-08-25,11:39,RGTI,BIR,False,False,16.96,17.27,STOP IN NOISE|[MA],-0.02,3.4,1.4,-0.1,MA,,False,,0.08,0.55,1.83
2026-08-25,12:54,BE,BIR,False,True,216.11,220.75,STOP IN NOISE|[MA],0.02,5.7,,-0.0,MA,,False,,-0.27,0.18,2.15
2026-08-25,14:09,RGTI,BIR,False,True,17.16,17.36,STOP IN NOISE|STRONGEST IN GROUP|[MA],-0.04,4.7,1.6,0.1,MA,,False,,1.13,1.85,1.17
2026-08-26,09:40,AXTI,UR,False,False,66.86,64.57,undercut PDL|still below 9 EMA,0.06,-0.9,-1.5,-0.4,,,True,10:09,-1.0,0.02,3.43
2026-08-26,09:40,CF,UR,False,False,126.27,125.27,undercut PDL,0.06,-0.8,,1.0,,,True,11:36,-1.0,2.4,0.79
2026-08-26,09:40,INTC,UR,False,False,87.1,86.15,undercut PDL|still below 9 EMA,0.06,-0.4,-1.0,-1.7,,,True,10:13,-1.0,0.34,1.09
2026-08-26,09:41,PLTR,UR,False,False,171.69,168.9,undercut PDL|still below 9 EMA,0.05,-0.6,-1.1,1.2,,,False,,2.07,2.44,1.63
