tk,entry,expiry,S0,S1,K,implied,ba_pct,credit,maxrisk,pnl_usd,ret_risk,gex_own,earnings_skip,gex_spy,half
MSFT,2020-01-09,2020-01-10,161.735,161.49,162.5,0.8625220267721891,3.5842293906810068,1.1715,1.3285,16.150000000000908,12.156567557396242,403077119.15728027,False,8085211943.21307,2018-2026
MSFT,2020-01-16,2020-01-17,165.755,166.74,165.0,0.7873065669210583,3.831417624521076,1.1315,1.3685,-60.85000000000092,-44.46474241870728,532500222.8928725,False,12612375714.973999,2018-2026
MSFT,2020-01-23,2020-01-24,166.495,164.89,167.5,0.8859124898645605,3.389830508474577,1.2714999999999999,1.2285000000000001,-122.85000000000001,-100.0,362268843.82540756,False,4243604684.366666,2018-2026
MSFT,2020-01-30,2020-01-31,173.05,170.115,172.5,1.0054897428488874,6.896551724137924,1.3114999999999999,1.1885000000000001,-107.3499999999991,-90.32393773664207,494778287.08372736,False,-2947036112.853406,2018-2026
MSFT,2020-02-06,2020-02-07,182.93,183.955,182.5,1.109714098288963,1.970443349753696,1.769,3.231,31.39999999999874,9.71835345094359,413056546.39008385,False,5132897702.639121,2018-2026
MSFT,2020-02-13,2020-02-14,183.75,184.725,182.5,1.4149659863945578,2.3076923076923097,2.2740000000000005,2.7259999999999995,4.900000000000615,1.7975055025680908,455304418.9115625,False,4584257301.284396,2018-2026
MSFT,2020-02-20,2020-02-21,184.385,178.35,185.0,1.185020473465846,3.2036613272311243,1.9164999999999999,3.0835,-308.34999999999997,-100.0,445812127.6034677,False,4130001641.1070156,2018-2026
MSFT,2020-03-26,2020-03-27,153.15,152.37,152.5,3.3039503754489066,5.5335968379446685,4.6065000000000005,5.8934999999999995,447.6500000000005,75.95656231441427,53037663.9793965,False,-1074186119.671263,2018-2026
MSFT,2020-04-02,2020-04-03,154.07,152.895,155.0,2.7974297397286954,2.3201856148491897,3.8790000000000004,5.1209999999999996,177.40000000000106,34.641671548525885,32927154.86491872,False,-1755758361.962803,2018-2026
MSFT,2020-04-08,2020-04-09,164.11,164.995,165.0,2.114435439644141,1.7291066282420764,3.1340000000000003,4.366,312.9000000000005,71.66743014200652,171566801.73826,False,94641072.43882307,2018-2026
MSFT,2020-04-16,2020-04-17,175.9,177.29,175.0,1.9215463331438316,1.7751479289940846,2.844,4.656000000000001,55.40000000000078,11.89862542955343,323631302.60746706,False,-363064234.7824525,2018-2026
MSFT,2020-04-23,2020-04-24,171.935,174.115,172.5,1.9047896007212028,3.3587786259541943,3.029,4.471,141.39999999999907,31.62603444419572,150942358.4703922,False,-1051440991.9675642,2018-2026
MSFT,2020-04-30,2020-05-01,178.255,175.18,177.5,1.7699363271717485,1.5847860538827272,2.9015000000000004,4.5985,58.15000000000072,12.645427856910022,372964685.1496425,False,-783529825.0215968,2018-2026
MSFT,2020-05-07,2020-05-08,183.245,184.445,182.5,1.3288220688149746,2.0533880903490775,2.1814999999999998,2.8185000000000002,23.65000000000066,8.390988114245399,388339940.1582285,False,-315520772.13423896,2018-2026
MSFT,2020-05-14,2020-05-15,179.39,181.355,180.0,1.6333128936953007,2.7303754266211633,2.4715000000000003,2.5284999999999997,111.65000000000104,44.15661459363301,157111147.33299634,False,-2079554276.5466774,2018-2026
MSFT,2020-05-21,2020-05-22,184.055,183.355,185.0,1.3284072695661622,2.8629856850715774,2.149,2.851,50.39999999999898,17.67800771659031,254312052.6772875,False,-109182706.5287464,2018-2026
MSFT,2020-05-28,2020-05-29,182.05,184.185,182.5,1.3952210931062894,3.9370078740157513,2.1740000000000004,2.8259999999999996,48.89999999999981,17.303609341825837,216150604.4182458,False,760104626.6961507,2018-2026
MSFT,2020-06-04,2020-06-05,182.69,186.605,182.5,1.2042257375882641,4.545454545454549,1.9739999999999998,3.0260000000000002,-213.099999999999,-70.4230006609382,210681757.0816654,False,696485542.2976031,2018-2026
MSFT,2020-06-11,2020-06-12,187.88,187.52,187.5,2.309985096870343,1.8433179723502322,3.728999999999999,3.771000000000001,370.8999999999989,98.35587377353457,259245592.48435232,False,-3005638862.322374,2018-2026
MSFT,2020-06-18,2020-06-19,195.74,196.36,195.0,1.3895984469193827,2.205882352941179,2.374,2.626,101.39999999999864,38.6138613861381,452551516.0602618,False,-688275940.221064,2018-2026
MSFT,2020-06-25,2020-06-26,199.235,197.745,200.0,1.372750771701759,2.5594149908592345,2.3265000000000007,2.6734999999999993,7.150000000000523,2.67439685805144,337410162.79833674,False,-1717559145.1956682,2018-2026
MSFT,2020-07-01,2020-07-02,206.21,207.225,205.0,1.319043693322341,2.941176470588238,2.3990000000000005,2.6009999999999995,17.400000000000617,6.689734717416616,421075897.98753244,False,,2018-2026
MSFT,2020-07-09,2020-07-10,214.025,213.135,215.0,1.5068333138652028,2.1705426356589097,2.939,4.561,107.3999999999991,23.54746766060055,456874057.7649532,False,-459787391.50894403,2018-2026
MSFT,2020-07-16,2020-07-17,204.32,202.945,205.0,1.6640563821456538,2.352941176470584,3.059,4.441,100.39999999999934,22.60752082864205,188492350.89270276,False,2338134784.3114204,2018-2026
MSFT,2020-07-23,2020-07-24,203.305,201.265,202.5,1.8814097046309732,2.3529411764705843,3.3740000000000006,4.1259999999999994,213.8999999999987,51.84197770237488,93252224.42660895,False,562832247.156787,2018-2026
MSFT,2020-07-30,2020-07-31,203.485,203.595,202.5,1.5111678993537605,2.2764227642276444,2.5364999999999993,2.4635000000000007,144.15000000000003,58.51430891008727,202703941.29233932,False,797509789.7448348,2018-2026
MSFT,2020-08-06,2020-08-07,215.62,212.545,215.0,1.3588720897875892,2.7303754266211633,2.384,2.616,-7.100000000001261,-2.714067278287944,664302062.7177491,False,3262250686.658457,2018-2026
MSFT,2020-08-13,2020-08-14,208.715,208.255,210.0,1.252904678628752,6.500956022944543,2.1915000000000004,2.8084999999999996,44.649999999999594,15.898166280932738,378790794.91659695,False,2992256422.939308,2018-2026
MSFT,2020-08-20,2020-08-21,214.825,213.17,215.0,1.0031420924007914,3.248259860788866,1.8265,3.1734999999999998,-0.3500000000012493,-0.11028832519339823,688365457.4447004,False,2783043284.694751,2018-2026
MSFT,2020-08-27,2020-08-28,228.135,228.735,227.5,2.1588094768448514,7.1065989847715745,4.0265,5.9735,279.14999999999867,46.73139700343161,621249752.4328476,False,4554624682.2870655,2018-2026
MSFT,2020-09-03,2020-09-04,217.045,215.69,217.5,2.2322559837821654,5.159958720330236,4.166500000000001,5.833499999999999,235.64999999999986,40.395988686037526,302715422.5674279,False,-97733784.59166887,2018-2026
MSFT,2020-09-10,2020-09-11,206.08,203.855,205.0,2.217585403726708,7.877461706783372,4.009,5.991,286.399999999999,47.80504089467518,179054810.71493125,False,-935797554.4098895,2018-2026
MSFT,2020-09-17,2020-09-18,202.115,200.035,202.5,1.7292135665339041,4.291845493562235,2.9890000000000003,4.510999999999999,52.39999999999969,11.616049656395411,70480787.98708129,False,-1643683457.3493571,2018-2026
MSFT,2020-09-24,2020-09-25,203.36,207.83,202.5,1.8145161290322582,4.336043360433601,3.2540000000000004,4.2459999999999996,-207.60000000000122,-48.89307583608131,145261736.73397768,False,-2767181959.833957,2018-2026
MSFT,2020-10-01,2020-10-02,212.08,207.275,212.5,1.4145605431912485,2.6666666666666687,2.4565000000000006,2.5434999999999994,-254.34999999999994,-100.0,397051622.89010954,False,1335001803.580404,2018-2026
MSFT,2020-10-08,2020-10-09,210.01,215.35,210.0,1.0761392314651683,5.309734513274321,1.959,3.041,-304.09999999999997,-100.0,376173053.9362988,False,4637919610.277524,2018-2026
MSFT,2020-10-15,2020-10-16,219.95,220.37,220.0,1.204819277108434,3.018867924528304,2.2315,2.7685,186.14999999999955,67.23857684666771,582641701.9100136,False,2265378543.474375,2018-2026
MSFT,2020-10-22,2020-10-23,215.085,216.165,215.0,1.1925517818536857,3.508771929824564,2.2640000000000007,2.7359999999999993,109.90000000000086,40.168128654971085,417239470.482598,False,1014288382.809963,2018-2026
MSFT,2020-10-29,2020-10-30,206.065,201.365,205.0,1.5456288064445685,6.593406593406606,2.814,4.686,-82.09999999999908,-17.520273154075777,172520772.14422578,False,-1321806925.5178747,2018-2026
MSFT,2020-11-05,2020-11-06,222.24,223.985,222.5,1.4398848092152627,6.875000000000006,2.8265,4.673500000000001,134.1499999999986,28.70439713276957,719999502.1472104,False,5431622496.532947,2018-2026
MSFT,2020-11-12,2020-11-13,215.105,217.195,215.0,1.4248855210246159,11.41924959216966,2.4465000000000003,2.5534999999999997,25.150000000000716,9.84922655179194,373134090.52166295,False,2893987157.3991613,2018-2026
MSFT,2020-11-19,2020-11-20,212.86,211.435,212.5,1.0570327915061541,4.444444444444443,1.9840000000000007,3.015999999999999,91.90000000000029,30.470822281167216,300214217.5930807,False,4507058280.594554,2018-2026
MSFT,2020-12-03,2020-12-04,214.375,213.485,215.0,0.9959183673469386,11.7096018735363,1.8439999999999996,3.1560000000000006,32.90000000000133,10.424588086185462,358796701.2978906,False,7388187821.85291,2018-2026
MSFT,2020-12-10,2020-12-11,211.5,212.515,212.5,1.0874704491725766,3.478260869565211,2.0515000000000008,2.9484999999999992,203.65000000000146,69.0690181448199,217884889.56622493,False,4261000666.2100987,2018-2026
MSFT,2020-12-17,2020-12-18,218.725,217.725,217.5,1.1315578923305523,4.444444444444439,2.1189999999999998,2.8810000000000002,189.40000000000055,65.74106213120463,595018206.9925054,False,7811684274.95179,2018-2026
MSFT,2020-12-23,2020-12-24,222.34,222.765,222.5,0.6251686606098767,5.755395683453242,1.099,1.401,83.40000000000136,59.52890792291318,564131484.5626704,False,2624098761.0199804,2018-2026
MSFT,2020-12-30,2020-12-31,222.09,221.455,222.5,0.787968841460669,3.4285714285714315,1.3065,1.1935,26.15000000000125,21.910347716800377,492754816.52878344,False,370277241.0039624,2018-2026
MSFT,2021-01-07,2021-01-08,219.11,219.94,220.0,1.0816484870612935,2.531645569620246,2.0540000000000003,2.9459999999999997,199.3999999999998,67.68499660556681,431563663.1168533,False,5270641495.632746,2018-2026
MSFT,2021-01-14,2021-01-15,214.07,213.16,215.0,1.2052132480029898,3.100775193798448,2.169,2.831,32.899999999999665,11.621335217237606,67219243.7890039,False,3680775509.2772803,2018-2026
MSFT,2021-01-21,2021-01-22,225.98,227.075,225.0,1.0531905478360917,2.521008403361347,2.034,2.966,-4.099999999998882,-1.3823331085633452,542783981.2528272,False,5413596382.992267,2018-2026
MSFT,2021-01-28,2021-01-29,238.68,233.11,237.5,1.4999162057985587,5.586592178770954,3.094,4.406000000000001,-129.59999999999866,-29.41443486155212,834409516.2352375,False,-617088239.5586561,2018-2026
MSFT,2021-02-04,2021-02-05,241.55,241.68,242.5,0.9646036017387705,5.1502145922746685,1.9589999999999996,3.0410000000000004,113.90000000000065,37.45478461032576,689523548.2227901,False,4298523135.496933,2018-2026
MSFT,2021-02-11,2021-02-12,243.83,244.215,245.0,1.0458106057499077,3.1372549019607745,2.1614999999999998,2.8385000000000002,137.65000000000032,48.493922846574,723332451.2359124,False,4179952535.5880265,2018-2026
MSFT,2021-02-18,2021-02-19,243.625,241.14,242.5,0.9173935351462288,4.921700223713646,1.9615,3.0385,60.14999999999864,19.795951949974867,657808050.1433235,False,2970699882.059892,2018-2026
MSFT,2021-02-25,2021-02-26,229.57,234.815,230.0,1.812083460382454,14.423076923076913,3.269,4.231,-154.59999999999977,-36.53982510044901,170306439.24472752,False,-2369413694.134251,2018-2026
MSFT,2021-03-04,2021-03-05,226.49,232.17,227.5,1.7793280056514638,7.444168734491311,3.3390000000000004,4.161,-133.09999999999872,-31.987503004085248,63314108.437984794,False,-3761781797.646368,2018-2026
MSFT,2021-03-11,2021-03-12,237.585,235.44,237.5,1.09644969168929,6.525911708253357,2.204,2.796,14.39999999999979,5.150214592274604,478136634.0725455,False,6878755006.715953,2018-2026
MSFT,2021-03-18,2021-03-19,230.92,231.4,230.0,1.6282695305733588,6.914893617021284,3.219,4.281000000000001,181.8999999999994,42.49007241298748,165009523.2208873,False,1764574347.6676853,2018-2026
MSFT,2021-03-25,2021-03-26,233.245,235.145,232.5,1.1597247529421852,4.8059149722735715,2.3140000000000005,2.6859999999999995,-33.100000000000975,-12.32315711094601,178887085.19227326,False,-1185990057.6647549,2018-2026
MSFT,2021-03-31,2021-04-01,236.78,242.265,237.5,1.1234056930483995,2.2556390977443628,2.244,2.756,-252.0999999999986,-91.47314949201693,420109590.82994336,False,6274210134.969219,2018-2026
MSFT,2021-04-08,2021-04-09,253.135,255.105,252.5,0.8987299267189447,3.956043956043954,1.974,3.026,-63.09999999999898,-20.852610707203894,863726001.3660339,False,6300514191.035127,2018-2026
MSFT,2021-04-15,2021-04-16,259.565,260.565,260.0,0.9072871920328243,3.8216560509554083,2.0715000000000003,2.9284999999999997,150.65000000000026,51.44271811507607,1088182908.8262794,False,7185585492.232908,2018-2026
MSFT,2021-04-22,2021-04-23,257.375,260.88,257.5,1.0199125789218066,3.428571428571423,2.104,2.896,-127.59999999999954,-44.060773480662824,438012425.86115164,False,-2229132129.907802,2018-2026
MSFT,2021-04-29,2021-04-30,252.68,251.72,252.5,1.0012664239354123,5.5335968379446605,2.1265000000000005,2.8734999999999995,134.64999999999995,46.859230903079855,317985592.6270608,False,4901981752.080001,2018-2026
MSFT,2021-05-06,2021-05-07,248.215,252.79,247.5,1.2025864673770723,5.025125628140692,2.4815000000000005,2.5184999999999995,-251.84999999999997,-100.0,193422929.54084164,False,1065820753.0841982,2018-2026
MSFT,2021-05-13,2021-05-14,244.58,248.56,245.0,1.2347698094692943,3.973509933774838,2.4440000000000004,2.5559999999999996,-111.6000000000002,-43.661971830986,124678385.71325898,False,-2654395226.060233,2018-2026
MSFT,2021-05-20,2021-05-21,247.115,245.16,247.5,0.9408574954980474,3.010752688172036,1.9965,3.0035,-34.35000000000035,-11.436657233228017,320904650.488921,False,1002201969.6464185,2018-2026
MSFT,2021-05-27,2021-05-28,250.085,250.53,250.0,0.7137573225103465,2.8011204481792675,1.3014999999999999,1.1985000000000001,77.14999999999988,64.37213183145587,345670423.56384236,False,2285697365.539214,2018-2026
MSFT,2021-06-03,2021-06-04,245.09,250.97,245.0,0.8690685054469787,2.8169014084507067,1.8840000000000001,3.1159999999999997,-311.59999999999997,-100.0,66010837.92080071,False,-1408179728.4946144,2018-2026
MSFT,2021-06-10,2021-06-11,256.555,257.43,257.5,0.7503264407242112,3.63636363636364,1.699,3.301,162.9000000000007,49.34868221751005,780759956.3552332,False,4792295863.338831,2018-2026
MSFT,2021-06-17,2021-06-18,261.39,261.075,260.0,0.9564252649297984,3.200000000000003,2.2590000000000003,2.7409999999999997,118.40000000000117,43.19591390003691,906845206.3093629,False,2448509813.65949,2018-2026
MSFT,2021-06-24,2021-06-25,266.59,265.445,267.5,0.8402415694512173,6.25,1.969,3.0309999999999997,-8.600000000000673,-2.8373474100959006,882063822.9381167,False,8154507613.76073,2018-2026
MSFT,2021-07-01,2021-07-02,271.015,277.61,270.0,0.7619504455472944,3.3898305084745792,1.8865000000000005,3.1134999999999993,-311.3499999999999,-100.0,743140635.1007308,False,6505889251.575039,2018-2026
MSFT,2021-07-08,2021-07-09,277.34,277.405,277.5,0.8942092738155334,2.4193548387096793,2.134,2.866,203.89999999999725,71.14445219818467,502270731.0806219,False,-1716871879.714417,2018-2026
MSFT,2021-07-15,2021-07-16,280.565,281.12,280.0,0.7966068468982231,3.1319910514541416,2.009,2.991,88.89999999999954,29.722500835840698,455814208.4140646,False,1902849029.966998,2018-2026
MSFT,2021-07-22,2021-07-23,285.665,289.41,285.0,0.7928867729683369,2.2075055187637993,1.9914999999999996,3.0085000000000006,-241.85000000000255,-80.38889812198853,791258749.162243,False,-2.3516790972399975e+24,2018-2026
MSFT,2021-07-29,2021-07-30,286.935,285.005,287.5,0.7231602976283829,2.4096385542168695,1.8114999999999999,3.1885000000000003,-68.35000000000046,-21.436412106006102,716970632.4222497,False,5133016124.937325,2018-2026
MSFT,2021-08-05,2021-08-06,288.905,288.725,287.5,0.8064934840172375,4.2918454935622234,2.0940000000000003,2.9059999999999997,86.89999999999776,29.903647625601433,904074102.5007985,False,4267559527.67237,2018-2026
MSFT,2021-08-12,2021-08-13,289.505,292.345,290.0,0.6131154902333293,3.943661971830977,1.3065,1.1935,-103.85000000000272,-87.0129870129893,959500905.164179,False,8440043250.045647,2018-2026
MSFT,2021-08-19,2021-08-20,296.815,305.02,297.5,1.0359988545053316,1.6260162601625958,2.474,2.526,-252.59999999999997,-100.0,968529535.8849176,False,-1445262836.2299597,2018-2026
MSFT,2021-08-26,2021-08-27,299.575,299.86,300.0,0.8028039722940835,2.910602910602913,1.959,3.041,181.90000000000137,59.815850049326336,597107721.8991132,False,3794431407.0552325,2018-2026
MSFT,2021-09-02,2021-09-03,300.905,301.065,300.0,0.7494059586912813,3.9911308203991123,1.8964999999999999,3.1035000000000004,83.15000000000022,26.79233123892386,655166825.9229867,False,6338350504.863836,2018-2026
MSFT,2021-09-09,2021-09-10,297.75,296.44,297.5,0.7355163727959697,3.6529680365296837,1.824,3.176,76.39999999999978,24.055415617128393,550677808.9260563,False,1841042988.359627,2018-2026
MSFT,2021-09-16,2021-09-17,305.005,300.24,305.0,0.677038081342929,2.4213075060532705,1.7140000000000002,3.2859999999999996,-304.59999999999906,-92.69628727936673,874445799.5465901,False,-1132593332.9875567,2018-2026
MSFT,2021-09-23,2021-09-24,299.825,299.6,300.0,0.7120820478612524,5.152224824355967,1.7489999999999999,3.2510000000000003,134.90000000000225,41.49492463857344,621898568.321367,False,1033754110.1391609,2018-2026
MSFT,2021-09-30,2021-10-01,282.92,288.975,282.5,1.4067580941608937,2.5125628140703538,3.354,4.146,-312.10000000000224,-75.27737578388863,85883508.5644554,False,-9322940695.134073,2018-2026
MSFT,2021-10-07,2021-10-08,295.08,294.68,295.0,0.8709502507794499,3.1128404669260723,2.099,2.901,177.90000000000072,61.323681489141926,550516950.590135,False,698598058.3164495,2018-2026
MSFT,2021-10-14,2021-10-15,302.345,303.655,302.5,0.7259918305247316,3.1890660592255156,1.8365000000000002,3.1635,68.15000000000275,21.542595226806625,842072360.4610094,False,3152427632.7459397,2018-2026
MSFT,2021-10-21,2021-10-22,310.325,309.325,310.0,0.7331023926528639,3.0769230769230798,1.9565000000000001,3.0435,128.14999999999887,42.106127813372396,892454974.2036302,False,6084842694.08607,2018-2026
MSFT,2021-10-28,2021-10-29,323.365,330.25,322.5,0.7839438405516985,4.339250493096646,2.1865000000000006,2.8134999999999994,-281.34999999999997,-100.0,851863524.9593292,False,4122888652.5101175,2018-2026
MSFT,2021-11-04,2021-11-05,335.625,336.53,335.0,0.8357541899441341,1.782531194295902,2.374,2.626,84.40000000000273,32.14013709063319,998066455.0646485,False,6383948045.481175,2018-2026
