date,sym,k,U,A,B,AB,addR,baseR,month
2021-06-08,NET,5,True,True,True,True,2.5336891392911447,4.3516203289460105,2021-06
2021-06-08,NET,10,True,True,True,True,-0.00020496674144838395,4.3516203289460105,2021-06
2021-06-10,CRWD,3,True,False,True,False,,1.478398106875381,2021-06
2021-06-10,CRWD,5,True,False,True,False,0.6093395515041511,1.478398106875381,2021-06
2021-06-10,CRWD,10,True,True,True,True,-0.18531854952694668,1.478398106875381,2021-06
2021-06-11,CRWD,3,True,False,False,False,,2.6711267257772584,2021-06
2021-06-11,CRWD,5,True,True,False,False,0.3037312735831652,2.6711267257772584,2021-06
2021-06-11,CRWD,10,True,True,False,False,-0.19077251765143757,2.6711267257772584,2021-06
2021-06-14,SIG,3,True,False,False,False,,-1.1428682085072732,2021-06
2021-06-16,ASAN,3,True,True,True,True,0.6329239002126905,6.546716202291557,2021-06
2021-06-16,ASAN,5,True,True,True,True,0.805240939153079,6.546716202291557,2021-06
2021-06-16,ASAN,10,True,True,True,True,0.31197971873007146,6.546716202291557,2021-06
2021-06-17,MDB,3,True,False,True,False,-2.527611778668138,-1.3539029865264887,2021-06
2021-06-17,MDB,5,True,False,True,False,-2.2565175203236394,-1.3539029865264887,2021-06
2021-06-17,MDB,10,True,False,False,False,,-1.3539029865264887,2021-06
2021-06-18,ASAN,3,True,False,True,False,,2.2732137632861837,2021-06
2021-06-18,ASAN,5,True,True,True,True,0.6502302757724188,2.2732137632861837,2021-06
2021-06-18,ASAN,10,True,True,True,True,-0.1310452012883565,2.2732137632861837,2021-06
2021-06-18,MDB,3,True,False,True,False,,-1.6252947604219055,2021-06
2021-06-18,MDB,5,True,False,True,False,,-1.6252947604219055,2021-06
2021-06-23,ROKU,3,True,True,True,True,-1.1674544676452587,-1.0601919058872635,2021-06
2021-06-23,ROKU,5,True,True,True,True,-1.0833324490953617,-1.0601919058872635,2021-06
2021-06-23,ROKU,10,True,False,True,False,,-1.0601919058872635,2021-06
2021-06-24,CDNA,3,True,False,False,False,,-1.4636109229193721,2021-06
2021-06-24,UPWK,3,True,True,True,True,-1.2212112898132679,-1.2126579650642746,2021-06
2021-06-24,UPWK,5,True,False,True,False,,-1.2126579650642746,2021-06
2021-06-25,ASAN,3,True,False,False,False,,2.257492670130347,2021-06
2021-06-25,ASAN,5,True,True,False,False,-0.2768809307508234,2.257492670130347,2021-06
2021-06-25,ASAN,10,True,True,False,False,-0.23906692387917405,2.257492670130347,2021-06
2021-06-25,RRC,3,True,False,False,False,,-2.031016363592834,2021-06
2021-06-25,RRC,5,True,False,False,False,,-2.031016363592834,2021-06
2021-06-29,MRNA,3,True,False,True,False,,9.745644872221554,2021-06
2021-06-29,MRNA,5,True,False,False,False,,9.745644872221554,2021-06
2021-06-29,MRNA,10,True,False,False,False,11.0857042120522,9.745644872221554,2021-06
2021-06-29,UPWK,3,True,False,False,False,,-1.3201097670235185,2021-06
2021-07-15,MRNA,3,True,True,True,True,1.5642690497125005,8.625561986078631,2021-07
2021-07-15,MRNA,5,True,True,True,True,0.9150868898100849,8.625561986078631,2021-07
2021-07-15,MRNA,10,True,True,True,True,0.42128825976196593,8.625561986078631,2021-07
2021-08-05,ALB,3,True,True,True,True,-1.1174765300541867,-0.5321013615289364,2021-08
2021-08-05,ALB,5,True,True,True,True,-1.1337305413408663,-0.5321013615289364,2021-08
2021-08-05,XYZ,3,True,False,False,False,,-1.0963966719021683,2021-08
2021-08-05,XYZ,5,True,False,False,False,,-1.0963966719021683,2021-08
2021-08-06,ALB,3,True,False,True,False,-1.112173544190767,-1.1616762759398178,2021-08
2021-08-06,ALB,5,True,False,True,False,-1.122278080180534,-1.1616762759398178,2021-08
2021-08-09,ALB,3,True,False,True,False,-2.1068346232807644,-1.3410507849779347,2021-08
2021-08-09,ALB,5,True,False,False,False,,-1.3410507849779347,2021-08
2021-08-10,ALB,3,True,False,True,False,,-1.9855155512253657,2021-08
2021-08-10,CLF,3,True,False,False,False,,-1.2718303706863134,2021-08
2021-09-03,BILL,3,True,False,True,False,,-1.6226818030741144,2021-09
2021-09-09,AMBA,3,True,False,True,False,,3.7327077877049852,2021-09
2021-09-09,AMBA,5,True,False,True,False,-1.2485492239897014,3.7327077877049852,2021-09
2021-09-09,AMBA,10,True,True,True,True,0.556324065288761,3.7327077877049852,2021-09
2021-09-10,AMBA,3,True,True,False,False,-1.8057361225640456,9.073225237206048,2021-09
2021-09-10,AMBA,5,True,False,False,False,,9.073225237206048,2021-09
2021-09-10,AMBA,10,True,True,False,False,1.2538024975415232,9.073225237206048,2021-09
2021-09-10,CELH,3,True,False,False,False,,0.18248008074079433,2021-09
2021-09-10,CELH,5,True,False,False,False,,0.18248008074079433,2021-09
2021-09-10,CELH,10,True,True,False,False,-1.1159275914137419,0.18248008074079433,2021-09
2021-09-13,ASO,3,True,False,False,False,,-1.266967660233604,2021-09
2021-09-15,DOCN,3,True,False,True,False,,3.2767515692816462,2021-09
2021-09-15,DOCN,5,True,False,True,False,-1.8755159826951644,3.2767515692816462,2021-09
2021-09-15,DOCN,10,True,False,True,False,,3.2767515692816462,2021-09
2021-09-17,UPST,3,True,True,False,False,-1.2407705657314387,-1.323760441891263,2021-09
2021-09-17,UPST,5,True,True,False,False,-1.1980188839959132,-1.323760441891263,2021-09
2021-09-17,UPST,10,True,False,False,False,,-1.323760441891263,2021-09
2021-09-22,SNAP,3,True,False,True,False,,-0.9293686903433211,2021-09
2021-09-23,APA,3,True,False,True,False,,3.8493734356962426,2021-09
2021-09-23,APA,5,True,False,True,False,,3.8493734356962426,2021-09
2021-09-23,APA,10,True,False,True,False,3.8875981181422743,3.8493734356962426,2021-09
2021-09-23,DVN,3,True,True,True,True,2.331384887635557,3.3607403337940793,2021-09
2021-09-23,DVN,5,True,True,True,True,1.8641855970758834,3.3607403337940793,2021-09
2021-09-23,DVN,10,True,True,True,True,0.38580276488110876,3.3607403337940793,2021-09
2021-09-24,APA,3,True,False,False,False,,7.616858223321467,2021-09
2021-09-24,APA,5,True,False,False,False,,7.616858223321467,2021-09
2021-09-24,APA,10,True,True,False,False,1.3622811970975635,7.616858223321467,2021-09
2021-09-27,DVN,3,True,False,True,False,,5.15017752695389,2021-09
2021-09-27,DVN,5,True,True,True,True,0.4788100881015384,5.15017752695389,2021-09
2021-09-27,DVN,10,True,True,True,True,0.24943396768437376,5.15017752695389,2021-09
2021-09-27,FANG,3,True,False,True,False,,3.048988970516777,2021-09
2021-09-27,FANG,5,True,True,True,True,0.5239949414721737,3.048988970516777,2021-09
2021-09-27,FANG,10,True,True,True,True,-0.21076127222558325,3.048988970516777,2021-09
2021-09-27,OXY,3,True,False,True,False,,1.3436942609704292,2021-09
2021-09-27,OXY,5,True,True,True,True,-0.013463997200469351,1.3436942609704292,2021-09
2021-09-27,OXY,10,True,True,True,True,-0.500813489983712,1.3436942609704292,2021-09
2021-09-30,RRC,3,True,True,True,True,-1.1179198209522996,0.6352607563399146,2021-09
2021-09-30,RRC,5,True,False,False,False,0.2580339301623598,0.6352607563399146,2021-09
2021-09-30,RRC,10,True,True,False,False,-0.506408557534791,0.6352607563399146,2021-09
2021-10-01,DVN,3,True,True,True,True,1.0055406233685042,3.751293164891539,2021-10
2021-10-01,DVN,5,True,True,True,True,0.22943396335545507,3.751293164891539,2021-10
2021-10-01,DVN,10,True,True,True,True,0.13971380591698132,3.751293164891539,2021-10
2021-10-01,FANG,3,True,True,True,True,0.6493754007093816,2.1387198382614123,2021-10
2021-10-01,FANG,5,True,True,True,True,-0.2159149063092726,2.1387198382614123,2021-10
2021-10-01,FANG,10,True,True,True,True,-0.08098700489536904,2.1387198382614123,2021-10
2021-10-01,OXY,3,True,False,True,False,-0.24930575482301953,0.4593609156085603,2021-10
2021-10-01,OXY,5,True,True,True,True,-0.7430358030998967,0.4593609156085603,2021-10
2021-10-01,OXY,10,True,False,True,False,,0.4593609156085603,2021-10
2021-10-04,AR,3,True,False,True,False,,-1.0919015962519527,2021-10
2021-10-04,AR,5,True,False,True,False,,-1.0919015962519527,2021-10
2021-10-04,DVN,3,True,False,True,False,,1.3638824809312338,2021-10
2021-10-04,DVN,5,True,False,True,False,,1.3638824809312338,2021-10
2021-10-04,DVN,10,True,True,True,True,0.02241329767077076,1.3638824809312338,2021-10
2021-10-04,FANG,3,True,False,True,False,,0.9560204672423809,2021-10
2021-10-04,FANG,5,True,True,True,True,-0.4372940131382277,0.9560204672423809,2021-10
2021-10-04,FANG,10,True,True,True,True,-0.29649296796579816,0.9560204672423809,2021-10
2021-10-05,SIG,3,True,False,False,False,,-1.387905833206346,2021-10
2021-10-07,OVV,3,True,False,True,False,,-0.4044831208393056,2021-10
2021-10-07,OVV,5,True,False,True,False,-1.404983491528393,-0.4044831208393056,2021-10
2021-10-07,OVV,10,True,False,True,False,-1.869711022609895,-0.4044831208393056,2021-10
2021-10-08,APA,3,True,False,True,False,,2.804695437619315,2021-10
2021-10-08,APA,5,True,True,True,True,0.659993779809223,2.804695437619315,2021-10
2021-10-08,APA,10,True,True,True,True,-0.014121100251969622,2.804695437619315,2021-10
2021-10-08,APP,3,True,False,True,False,,4.358751938823819,2021-10
2021-10-08,APP,5,True,True,True,True,1.4007751007080096,4.358751938823819,2021-10
2021-10-08,APP,10,True,True,True,True,0.6691595372210126,4.358751938823819,2021-10
2021-10-08,CVE,3,True,False,True,False,,3.6715263962669806,2021-10
2021-10-08,CVE,5,True,True,True,True,1.179218919496171,3.6715263962669806,2021-10
2021-10-08,CVE,10,True,True,True,True,0.840161877640136,3.6715263962669806,2021-10
2021-10-08,FANG,3,True,False,True,False,,-0.6512838261852633,2021-10
2021-10-08,FANG,5,True,False,True,False,,-0.6512838261852633,2021-10
2021-10-08,FANG,10,True,False,True,False,,-0.6512838261852633,2021-10
2021-10-08,OVV,3,True,False,True,False,,-1.2079776395818322,2021-10
2021-10-08,OVV,5,True,True,True,True,-1.0708796988571934,-1.2079776395818322,2021-10
2021-10-08,OVV,10,True,False,True,False,,-1.2079776395818322,2021-10
2021-10-14,APA,3,True,False,True,False,1.3067831318199408,1.251407292142215,2021-10
2021-10-14,APA,5,True,False,True,False,0.7323988538883462,1.251407292142215,2021-10
2021-10-14,APA,10,True,False,True,False,0.6005788084473687,1.251407292142215,2021-10
2021-10-14,APP,3,True,True,True,True,0.7971957980389208,2.977815035344312,2021-10
2021-10-14,APP,5,True,True,True,True,0.5883893066669279,2.977815035344312,2021-10
2021-10-14,APP,10,True,True,True,True,0.2308337162337643,2.977815035344312,2021-10
2021-10-18,NET,3,True,False,True,False,,0.3991562069565435,2021-10
2021-10-18,NET,5,True,False,True,False,-1.2666713585091562,0.3991562069565435,2021-10
2021-10-18,NET,10,True,False,True,False,-0.5930584392815114,0.3991562069565435,2021-10
2021-10-19,APP,3,True,False,False,False,,1.487488436062187,2021-10
2021-10-19,APP,5,True,False,False,False,,1.487488436062187,2021-10
2021-10-19,APP,10,True,True,False,False,0.25592405410210317,1.487488436062187,2021-10
2021-10-25,SM,3,True,False,True,False,,0.17932202940337258,2021-10
2021-10-25,SM,5,True,True,True,True,-0.9513094004448936,0.17932202940337258,2021-10
2021-10-25,SM,10,True,True,True,True,-0.9612844042584772,0.17932202940337258,2021-10
2021-10-29,ENPH,3,True,False,True,False,-1.0775837153170553,0.7535063417137754,2021-10
2021-10-29,ENPH,5,True,False,True,False,-1.0613556338370893,0.7535063417137754,2021-10
2021-10-29,ENPH,10,True,True,True,True,-0.7505873854254429,0.7535063417137754,2021-10
2021-11-01,ENPH,3,True,False,False,False,,-1.1181516807311012,2021-11
2021-11-01,ENPH,5,True,False,False,False,,-1.1181516807311012,2021-11
2021-11-03,M,3,True,False,True,False,-2.16745820982955,-0.062796460606419,2021-11
2021-11-03,M,5,True,False,True,False,,-0.062796460606419,2021-11
2021-11-03,M,10,True,False,True,False,,-0.062796460606419,2021-11
2021-11-12,U,3,True,False,True,False,,-1.1937340782159167,2021-11
2021-11-12,U,5,True,False,True,False,,-1.1937340782159167,2021-11
2021-11-15,TTD,3,True,False,True,False,,-1.7598533764322988,2021-11
2021-11-15,TTD,5,True,False,True,False,,-1.7598533764322988,2021-11
2021-11-15,TTD,10,True,False,True,False,,-1.7598533764322988,2021-11
2021-11-16,ETSY,3,True,False,False,False,-2.0218630109591214,-1.6612572419804588,2021-11
2021-11-16,ETSY,5,True,False,False,False,,-1.6612572419804588,2021-11
2021-11-16,M,3,True,True,False,False,-1.0757964783113636,-1.17285554936705,2021-11
2021-11-16,M,5,True,False,False,False,-1.1364827591866602,-1.17285554936705,2021-11
2021-11-16,RBLX,3,True,True,True,True,-1.0773890231782954,-0.3776274952348127,2021-11
2021-11-16,RBLX,5,True,False,True,False,,-0.3776274952348127,2021-11
2021-11-16,RBLX,10,True,False,True,False,,-0.3776274952348127,2021-11
2021-11-16,TTD,3,True,False,False,False,,-1.1409767693674167,2021-11
2021-11-17,RBLX,3,True,False,False,False,,-1.2208327181446779,2021-11
2021-11-18,ASO,3,True,False,False,False,,-1.5943018402796012,2021-11
2021-11-18,SYNA,3,True,False,True,False,,-0.5052202141521688,2021-11
2021-11-18,SYNA,5,True,False,True,False,,-0.5052202141521688,2021-11
2021-11-18,SYNA,10,True,False,True,False,-1.683136295438181,-0.5052202141521688,2021-11
2021-11-19,LPX,3,True,False,True,False,-1.6854858961138037,-1.4345944302918754,2021-11
2021-11-19,SYNA,3,True,False,False,False,,-1.0892073255830115,2021-11
2021-11-22,F,3,True,False,False,False,,-1.1195161108217229,2021-11
2021-12-07,P,3,True,False,False,False,,-1.5387496971842065,2021-12
2021-12-21,LYV,3,True,False,True,False,-0.8354701386581451,0.16393146813110546,2021-12
2021-12-21,LYV,5,True,False,True,False,-0.8248799703256,0.16393146813110546,2021-12
2021-12-21,LYV,10,True,False,True,False,-0.6973527773343536,0.16393146813110546,2021-12
2021-12-21,TNDM,3,True,False,True,False,,-1.2258192898217872,2021-12
2021-12-21,TNDM,5,True,False,True,False,,-1.2258192898217872,2021-12
2021-12-22,AA,3,True,False,True,False,,-1.196120970093966,2021-12
2021-12-22,AA,5,True,False,True,False,,-1.196120970093966,2021-12
2021-12-22,AA,10,True,False,True,False,,-1.196120970093966,2021-12
2021-12-22,LYV,3,True,False,True,False,-1.3716003903749159,-0.5396598453968061,2021-12
2021-12-22,LYV,5,True,False,True,False,-1.4221441476547052,-0.5396598453968061,2021-12
2021-12-22,LYV,10,True,False,True,False,-1.4866109289582967,-0.5396598453968061,2021-12
2022-01-04,DVN,3,True,False,True,False,-2.2906530625228894,-1.0304454519849022,2022-01
2022-01-04,DVN,5,True,True,True,True,-1.7420351436885364,-1.0304454519849022,2022-01
2022-01-04,DVN,10,True,False,True,False,-2.2500182445225314,-1.0304454519849022,2022-01
2022-01-06,FANG,3,True,False,False,False,,-2.2939746006163197,2022-01
2022-01-06,FANG,5,True,False,False,False,,-2.2939746006163197,2022-01
2022-01-11,DVN,3,True,False,False,False,,-1.9117731267548543,2022-01
2022-01-11,DVN,5,True,False,False,False,,-1.9117731267548543,2022-01
2022-01-11,EQT,3,True,False,True,False,,-1.279851984280911,2022-01
2022-01-11,ZIM,3,True,False,True,False,-1.0719083685991395,-0.9547409296851012,2022-01
2022-01-11,ZIM,5,True,False,True,False,,-0.9547409296851012,2022-01
2022-01-12,ZIM,3,True,False,True,False,,-2.2350744620011653,2022-01
2022-01-12,ZIM,5,True,False,False,False,,-2.2350744620011653,2022-01
2022-02-01,OXY,3,True,False,True,False,-1.668597503237342,-0.47811167351143113,2022-02
2022-02-01,OXY,5,True,False,True,False,,-0.47811167351143113,2022-02
2022-02-01,OXY,10,True,False,True,False,,-0.47811167351143113,2022-02
2022-02-02,MOS,3,True,False,False,False,,12.803878406735189,2022-02
2022-02-02,MOS,5,True,False,False,False,,12.803878406735189,2022-02
2022-02-02,MOS,10,True,True,False,False,10.595411078239346,12.803878406735189,2022-02
2022-02-03,OXY,3,True,False,False,False,,-1.669096437346967,2022-02
2022-02-03,OXY,5,True,False,False,False,,-1.669096437346967,2022-02
2022-02-03,OXY,10,True,False,False,False,,-1.669096437346967,2022-02
2022-02-07,HAL,3,True,False,False,False,,1.2530271335592302,2022-02
2022-02-07,HAL,5,True,False,False,False,,1.2530271335592302,2022-02
2022-02-07,HAL,10,True,False,False,False,,1.2530271335592302,2022-02
2022-02-07,ZIM,3,True,True,True,True,-1.3243939381886751,-1.0601069956043,2022-02
2022-02-08,EXPE,3,True,False,True,False,,-0.04133343735025167,2022-02
2022-02-08,EXPE,5,True,True,True,True,-1.0201236326179337,-0.04133343735025167,2022-02
2022-02-08,EXPE,10,True,False,True,False,-1.075301552907774,-0.04133343735025167,2022-02
2022-02-08,MOS,3,True,True,False,False,-1.183375350164986,17.016433355661793,2022-02
2022-02-08,MOS,5,True,False,False,False,,17.016433355661793,2022-02
2022-02-08,MOS,10,True,False,False,False,,17.016433355661793,2022-02
2022-02-10,MOS,3,True,False,False,False,,12.61467985048606,2022-02
2022-02-10,MOS,5,True,False,False,False,,12.61467985048606,2022-02
2022-02-10,MOS,10,True,True,False,False,5.324309202046123,12.61467985048606,2022-02
2022-02-11,BKR,3,True,False,True,False,,-0.5179627353014102,2022-02
2022-02-11,BKR,5,True,False,True,False,,-0.5179627353014102,2022-02
2022-02-11,BKR,10,True,False,True,False,,-0.5179627353014102,2022-02
2022-02-11,DINO,3,True,False,False,False,,-1.0582219363576746,2022-02
2022-02-15,EXPE,3,True,False,False,False,,-1.1320412714608565,2022-02
2022-02-15,MAT,3,True,False,False,False,,-1.1986991496724393,2022-02
2022-02-24,CF,3,True,True,True,True,4.464173618175654,7.216409357201521,2022-02
2022-02-24,CF,5,True,True,True,True,1.4246802106847272,7.216409357201521,2022-02
2022-02-24,CF,10,True,True,True,True,0.10763384309150185,7.216409357201521,2022-02
2022-02-24,PFGC,3,True,False,True,False,,-0.8684512313054977,2022-02
2022-02-24,PFGC,5,True,False,False,False,,-0.8684512313054977,2022-02
2022-02-24,RRC,3,True,False,False,False,,4.360053285621914,2022-02
2022-02-24,RRC,5,True,False,False,False,5.3258574636151135,4.360053285621914,2022-02
2022-02-24,RRC,10,True,True,False,False,0.5142611878172695,4.360053285621914,2022-02
2022-02-25,EXE,3,True,True,True,True,-0.5335628215903588,0.5370392126408261,2022-02
2022-02-25,EXE,5,True,True,True,True,-0.8312301665457756,0.5370392126408261,2022-02
2022-02-25,EXE,10,True,True,True,True,-0.7254888486514041,0.5370392126408261,2022-02
2022-02-25,FCX,3,True,False,True,False,-2.0254661496607134,-0.7174726080362248,2022-02
2022-02-25,FCX,5,True,True,True,True,-1.4953085769185959,-0.7174726080362248,2022-02
2022-02-25,FCX,10,True,False,True,False,,-0.7174726080362248,2022-02
2022-02-25,NUE,3,True,False,True,False,-1.5303994176140978,3.280527070037477,2022-02
2022-02-25,NUE,5,True,True,True,True,-1.487003843803755,3.280527070037477,2022-02
2022-02-25,NUE,10,True,False,True,False,4.260931804360916,3.280527070037477,2022-02
2022-02-28,AR,3,True,True,True,True,8.068358243930088,16.139477583810176,2022-02
2022-02-28,AR,5,True,True,True,True,1.867661178442823,16.139477583810176,2022-02
2022-02-28,AR,10,True,True,True,True,2.9506596846622273,16.139477583810176,2022-02
2022-02-28,CF,3,True,True,True,True,2.0586782227541054,9.515640272625856,2022-02
2022-02-28,CF,5,True,True,True,True,0.2463773068454165,9.515640272625856,2022-02
2022-02-28,CF,10,True,True,True,True,0.3153435304136465,9.515640272625856,2022-02
2022-02-28,EXE,3,True,True,True,True,-1.0559154627493137,-0.06265318661245903,2022-02
